"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Tainan, Taiwan","AD00406","J2109",2024-12-02,9.3,29,34.4,59,27,38
"AASTU, Ethiopia","AD00098","J1991",2024-12-01,8,23,9.1,14.3,14.5,36.1
"Adama, Ethiopia","AD00410","J2309",2024-12-01,23.3,71,30.4,107.9,20.8,30.7
"Adama, Ethiopia","AD00412","J1996",2024-12-01,23.3,71,37.7,126.9,21.2,30.2
"Tainan, Taiwan","AD00403","J2049",2024-12-01,23.7,72,53.5,100.7,36.1,33.1
"Tainan, Taiwan","AD00406","J2109",2024-12-01,23.7,72,44.7,86,35.5,31.6
"AASTU, Ethiopia","AD00098","J1991",2024-11-30,24,72,16,56.8,20.4,30.8
"Adama, Ethiopia","AD00410","J2309",2024-11-30,24,73,15.3,46.8,14,38.3
"Adama, Ethiopia","AD00412","J1996",2024-11-30,23.7,72,23.9,67.2,14.7,37.1
"Tainan, Taiwan","AD00406","J2110",2024-11-30,8.7,27,20.3,46.1,23.6,35.8
"Adama, Ethiopia","AD00412","J1925",2024-11-29,23.3,64,27.3,63.2,15.3,39.5
"Tainan, Taiwan","AD00406","J2110",2024-11-29,24,73,26.9,50.9,27.9,29.2
"AASTU, Ethiopia","AD00098","J1995",2024-11-27,3,7,13.3,17.9,28.4,28.6
"Tainan, Taiwan","AD00403","J2063",2024-11-27,9.3,29,24.1,31.8,28.9,36.6
"Tainan, Taiwan","AD00406","J2099",2024-11-27,9.3,29,25.5,34.6,29.1,35
"AASTU, Ethiopia","AD00098","J1999",2024-11-26,6,5,10.6,11.2,10,43.3
"Tainan, Taiwan","AD00403","J2063",2024-11-26,23.7,72,14,18.4,35.3,32.5
"Tainan, Taiwan","AD00406","J2099",2024-11-26,23.7,72,12,16.3,34.6,30.6
"AASTU, Ethiopia","AD00098","J1999",2024-11-25,24,45,18.9,28.1,24.7,28.1
"JPL","AD00402","J2212",2024-11-17,22.3,68,3.9,13.2,19.9,21.4
"JPL","AD00402","J2212",2024-11-16,23.7,72,2.5,6.6,23.9,20.6
"AASTU, Ethiopia","AD00098","J1889",2024-11-15,0,1,9.3,9.3,12.8,37.3
"JPL","AD00402","J2212",2024-11-15,24,73,2,5.1,29.1,19.4
"AASTU, Ethiopia","AD00098","J1889",2024-11-14,5.7,2,19.3,25.3,22.6,30.2
"JPL","AD00402","J2212",2024-11-14,23.7,72,6.6,19.6,33.1,25.1
"Tainan, Taiwan","AD00403","J2240",2024-11-14,9.3,29,28,42.5,39.8,40.4
"Tainan, Taiwan","AD00406","J2193",2024-11-14,9.3,29,31.1,48.1,37.6,39.2
"AASTU, Ethiopia","AD00098","J1889",2024-11-13,13,26,20.3,26,34.4,19.6
"JPL","AD00402","J2218",2024-11-13,23,69,1.2,4.1,15.9,25.4
"Tainan, Taiwan","AD00403","J2240",2024-11-13,23.7,72,19.7,32,47.1,35.8
"Tainan, Taiwan","AD00406","J2193",2024-11-13,23.7,72,15.5,26.9,36.1,38.5
"AASTU, Ethiopia","AD00098","J1889",2024-11-12,21.7,48,20.3,30.2,27.5,23.9
"JPL","AD00402","J2218",2024-11-12,24,73,4.9,17.9,24.3,24.3
"AASTU, Ethiopia","AD00098","J1889",2024-11-11,22.7,28,28.7,52.7,36.9,20.1
"JPL","AD00402","J2218",2024-11-11,23.7,72,14.2,32.8,31.4,24.2
"Tainan, Taiwan","AD00403","J2219",2024-11-11,9.3,29,30.8,47.8,35,42.7
"Tainan, Taiwan","AD00406","J2171",2024-11-11,24,73,75,328.3,39,34.9
"AASTU, Ethiopia","AD00098","J1889",2024-11-10,23.7,69,17.1,34.2,29.6,26.2
"Atlanta","AD00417","J1418",2024-11-10,6,13,4.8,6.6,29.6,31.5
"Tainan, Taiwan","AD00403","J2219",2024-11-10,23.7,72,32.3,47.5,42.9,36.2
"Tainan, Taiwan","AD00406","J2171",2024-11-10,23.7,73,27.4,41.9,35.2,37.6
"AASTU, Ethiopia","AD00098","J1889",2024-11-09,23.7,70,15.4,46.1,22.8,31.3
"Atlanta","AD00417","J1418",2024-11-09,23.7,22,10.7,20.2,31.4,31.2
"Atlanta","AD00417","J1418",2024-11-08,21,64,24.7,51,38.1,32.8
"Tainan, Taiwan","AD00406","J2169",2024-11-08,0.3,2,15.1,15.6,37,34
"Atlanta","AD00417","J1418",2024-11-07,23.7,70,33.4,116.6,39.8,32.1
"JPL","AD00402","J2259",2024-11-07,1.3,5,0.7,1.3,12.7,27.6
"Tainan, Taiwan","AD00403","J2244",2024-11-07,9.3,29,12.3,17,28.1,40.9
"Tainan, Taiwan","AD00406","J2169",2024-11-07,24,73,15.3,20,32.7,32.9
"Atlanta","AD00417","J1418",2024-11-06,24,64,17.5,52.1,42.3,31.8
"JPL","AD00402","J2259",2024-11-06,23.7,54,0.3,0.9,11.7,24.2
"Tainan, Taiwan","AD00403","J2244",2024-11-06,23.7,72,8.8,13.1,32.6,35.2
"Tainan, Taiwan","AD00406","J2169",2024-11-06,23.7,72,7,10.2,28,35.6
"JPL","AD00402","J2259",2024-11-05,23.7,72,5.3,15.2,20.4,25.9
"Tainan, Taiwan","AD00403","J2228",2024-11-05,9.3,29,23.9,29.7,36.5,39.9
"Tainan, Taiwan","AD00406","J2174",2024-11-05,9.3,29,26.5,33.2,34.5,38.3
"JPL","AD00402","J2259",2024-11-04,23.6,72,1.1,3.2,16.9,25.4
"Tainan, Taiwan","AD00403","J2228",2024-11-04,23.7,72,23.8,44.8,41.8,36.7
"Tainan, Taiwan","AD00406","J2174",2024-11-04,23.7,72,21.6,42.4,35.6,37.4
"JPL","AD00402","J2259",2024-11-03,23.7,66,1.3,2.6,18.7,27
"JPL","AD00402","J2259",2024-11-02,23.7,69,14.1,26.3,32,23
"JPL","AD00402","J2259",2024-11-01,23.7,72,10.5,19.9,23.9,24
"JPL","AD00402","J2259",2024-10-31,23.7,72,3.4,7,19.6,23.4
"JPL","AD00402","J2259",2024-10-30,24,73,1.1,2.2,20.6,25.3
"Tainan, Taiwan","AD00403","J2238",2024-10-30,6.3,20,12.9,15.2,26.1,44.7
"Tainan, Taiwan","AD00406","J2167",2024-10-30,6.3,20,10.4,12.4,20.1,46.7
"JPL","AD00402","J2232",2024-10-29,7,22,3.1,5.9,25.9,32.6
"AASTU, Ethiopia","AD00098","J1708",2024-10-28,7.7,24,2.3,3,22.2,34.5
"JPL","AD00402","J2232",2024-10-28,23.7,72,5.7,17.2,33.7,23.3
"AASTU, Ethiopia","AD00098","J1708",2024-10-27,24,73,4.2,9.6,25.5,34.4
"JPL","AD00402","J2232",2024-10-27,23.7,72,28.6,37.2,24,29.3
"JPL","AD00402","J2232",2024-10-26,23.7,72,11.5,15.8,19,31.6
"Tainan, Taiwan","AD00403","J2257",2024-10-26,9.3,29,15.1,22.2,36.1,43.2
"Tainan, Taiwan","AD00406","J2183",2024-10-26,9.3,29,16.1,22.7,32.7,42.2
"JPL","AD00402","J2232",2024-10-25,24,73,15.5,52.3,20.3,29.6
"Tainan, Taiwan","AD00403","J2257",2024-10-25,23.7,72,10.9,14.9,46.4,37.3
"Tainan, Taiwan","AD00406","J2183",2024-10-25,23.7,72,8.2,11.6,36.4,39.6
"Amity University Noida, India","AD00414","J1438",2024-10-24,4,13,140.6,172.6,26.8,42.6
"JPL","AD00402","J2232",2024-10-24,23.7,72,9.5,19.8,21.5,31
"Tainan, Taiwan","AD00403","J2216",2024-10-24,9.3,29,6,7.4,34.6,38.8
"Tainan, Taiwan","AD00406","J2206",2024-10-24,9.3,29,6,7.3,31.9,37.5
"Amity University Noida, India","AD00414","J1436",2024-10-23,23.3,71,266.9,345.5,35.1,37.6
"JPL","AD00402","J2253",2024-10-23,23,70,8.2,12.1,17.1,31.6
"Tainan, Taiwan","AD00403","J2216",2024-10-23,23.7,72,10.8,16.8,39.5,35.3
"Tainan, Taiwan","AD00406","J2206",2024-10-23,23.7,72,8,13.2,30.6,37.6
"Amity University Noida, India","AD00413","J1947",2024-10-22,0.3,2,257.9,258.7,27,43.3
"Amity University Noida, India","AD00414","J1436",2024-10-22,23.7,71,307.5,638,36.6,38.2
"JPL","AD00402","J2253",2024-10-22,23.7,72,5.1,6.2,17.1,32
"Tainan, Taiwan","AD00403","J2261",2024-10-22,9.3,29,24.6,42.9,35.8,42.4
"Tainan, Taiwan","AD00406","J2161",2024-10-22,9.3,29,26.3,46.9,32.9,41.2
"Amity University Noida, India","AD00413","J1958",2024-10-21,5.7,18,178.4,265.1,20.4,46.2
"Amity University Noida, India","AD00414","J1444",2024-10-21,23.3,71,193.1,319.2,39.1,37.9
"JPL","AD00402","J2253",2024-10-21,24,73,3.4,6.9,19.7,31.3
"Tainan, Taiwan","AD00403","J2261",2024-10-21,23.7,72,18.1,27.5,43.8,38.3
"Tainan, Taiwan","AD00406","J2161",2024-10-21,23.7,72,13.9,22,33.9,40.8
"Amity University Noida, India","AD00413","J1926",2024-10-20,23,70,232.8,315,32,35.6
"Amity University Noida, India","AD00414","J1488",2024-10-20,23,70,240.9,338.4,33.3,39.1
"Tainan, Taiwan","AD00403","J2221",2024-10-20,9.3,29,25.9,43.9,35.2,43.6
"Tainan, Taiwan","AD00406","J2181",2024-10-20,9,28,26.9,48.6,32.1,42.5
"Amity University Noida, India","AD00413","J1926",2024-10-19,23.7,72,195.5,335.1,27.6,36.5
"Amity University Noida, India","AD00414","J1488",2024-10-19,23.7,72,199.7,349.7,30.2,39.8
"Tainan, Taiwan","AD00403","J2221",2024-10-19,23.7,72,32.4,49.6,45.6,38
"Tainan, Taiwan","AD00406","J2181",2024-10-19,24,73,26.9,44.9,35.3,40.7
"Amity University Noida, India","AD00413","J1926",2024-10-18,23.7,72,219.9,370.2,25.2,37
"Amity University Noida, India","AD00414","J1488",2024-10-18,23.7,72,222,382.8,29,39.7
"Amity University Noida, India","AD00413","J1926",2024-10-17,23.7,72,198,289.4,21.4,40.9
"Amity University Noida, India","AD00414","J1488",2024-10-17,24,73,151.7,226.1,30.2,38.9
"JPL","AD00402","J2236",2024-10-17,21.3,65,21.8,36.9,51,20.9
"Tainan, Taiwan","AD00403","J2230",2024-10-17,0.3,2,40.9,41.9,39.4,39.5
"Tainan, Taiwan","AD00403","J2248",2024-10-17,8.7,27,26,36.4,32.6,43.9
"Tainan, Taiwan","AD00406","J2185",2024-10-17,8.7,27,22,32.8,25.6,45.8
"Tainan, Taiwan","AD00406","J2190",2024-10-17,0,1,33.2,33.2,34.2,40.5
"Amity University Noida, India","AD00414","J1476",2024-10-16,22.7,68,214.6,361.7,29.1,39.1
"JPL","AD00402","J2236",2024-10-16,23.7,72,40.3,52.7,50.4,21.9
"Tainan, Taiwan","AD00403","J2230",2024-10-16,23.7,72,25.3,43.1,42,39
"Tainan, Taiwan","AD00406","J2190",2024-10-16,24,73,20.6,33.7,33.1,41.1
"Amity University Noida, India","AD00414","J1476",2024-10-15,24,72,101.2,157.8,31.4,37.8
"JPL","AD00402","J2236",2024-10-15,24,73,34.8,40.5,43.4,26.5
"Tainan, Taiwan","AD00403","J2262",2024-10-15,9.3,29,36.5,57,36.3,42.6
"Tainan, Taiwan","AD00406","J2168",2024-10-15,9.3,29,40.6,65,34.1,41.5
"Amity University Noida, India","AD00413","J1928",2024-10-14,11.3,35,111.2,322.1,21.2,39.5
"Amity University Noida, India","AD00414","J1480",2024-10-14,23,69,126.8,248.3,27.7,38
"Tainan, Taiwan","AD00403","J2262",2024-10-14,23.7,72,33.8,49.5,42.3,38.5
"Tainan, Taiwan","AD00406","J2168",2024-10-14,23.7,72,29.3,43.3,34.8,39.9
"Amity University Noida, India","AD00413","J1928",2024-10-13,23.7,72,166.8,338.3,25,35.8
"Amity University Noida, India","AD00414","J1480",2024-10-13,23.7,72,168.6,354.5,27.6,39.1
"JPL","AD00402","J2235",2024-10-13,3.3,11,34.2,37.2,36.3,31.2
"Tainan, Taiwan","AD00403","J2245",2024-10-13,9.3,29,32,56.2,32.6,43.3
"Tainan, Taiwan","AD00406","J2188",2024-10-13,9.3,29,35.2,63.9,30.2,42.2
"Amity University Noida, India","AD00413","J1928",2024-10-12,23.7,71,149.2,285.1,28,35.7
"Amity University Noida, India","AD00414","J1480",2024-10-12,23.7,71,148.8,288.2,30.5,38.7
"JPL","AD00402","J2235",2024-10-12,23.7,72,15.5,25.5,31.9,28.3
"Tainan, Taiwan","AD00403","J2245",2024-10-12,23.7,72,33,53.9,41.2,38.6
"Tainan, Taiwan","AD00406","J2188",2024-10-12,23.7,72,27.5,49.5,32.1,41
"Amity University Noida, India","AD00413","J1928",2024-10-11,24,73,90.1,136.7,29.7,35.3
"Amity University Noida, India","AD00414","J1480",2024-10-11,24,73,87.2,135.5,32.7,38.3
"Tainan, Taiwan","AD00403","J2227",2024-10-11,9.3,29,33.9,47.8,31.1,42.2
"Amity University Noida, India","AD00413","J1928",2024-10-10,23.7,72,80.8,133.3,24.5,40.5
"Amity University Noida, India","AD00414","J1480",2024-10-10,23.7,72,64.6,106.4,34.4,37.9
"Sonipat, India","AD00415","J1427",2024-10-10,14,41,80.8,188.9,35,34.9
"Tainan, Taiwan","AD00403","J2227",2024-10-10,23.7,72,29.3,43.7,37.9,36.8
"JPL","AD00402","J2249",2024-10-09,1.7,6,24,27.4,24.8,34.7
"Sonipat, India","AD00415","J1427",2024-10-09,24,73,97.5,159.7,27.3,44
"Adama, Ethiopia","AD00412","J1709",2024-10-08,7.3,23,21.7,57.2,28.7,37.9
"Amity University Noida, India","AD00413","J1931",2024-10-08,20,60,110.6,186.4,24.4,42.6
"Tainan, Taiwan","AD00403","J2211",2024-10-08,1.7,6,23.5,27.2,34.6,46.4
"Adama, Ethiopia","AD00412","J1709",2024-10-07,23.7,72,37.2,90.4,37.5,29.7
"Tainan, Taiwan","AD00403","J2211",2024-10-07,24,73,13.8,24.5,37.5,39.7
"Adama, Ethiopia","AD00412","J1709",2024-10-06,23.7,68,27.5,64.6,32,32.3
"Tainan, Taiwan","AD00403","J2211",2024-10-06,23.7,72,8.5,14.4,43.1,38.9
"Adama, Ethiopia","AD00412","J1709",2024-10-05,23.7,59,27,55.5,35.1,31.9
"Tainan, Taiwan","AD00403","J2256",2024-10-05,23.6,72,17.8,30.9,45.3,38.6
"Tainan, Taiwan","AD00406","J2165",2024-10-05,23.7,72,12.2,25.1,36.1,40.4
"Adama, Ethiopia","AD00412","J1709",2024-10-04,20,54,25.5,51.5,34.7,31.6
"Adama, Ethiopia","AD00412","J1709",2024-10-03,19.3,59,29.5,72.2,37.6,28.8
"JPL","AD00402","J2234",2024-10-03,22.3,68,20.9,32.8,36.7,32.9
"Adama, Ethiopia","AD00412","J1709",2024-10-02,16,48,18.7,34.1,17.9,43.4
"JPL","AD00402","J2258",2024-10-02,23.7,72,18.4,21,26.4,33.8
"JPL","AD00402","J2258",2024-10-01,23.7,72,16.1,21.5,27,32.7
"JPL","AD00402","J2258",2024-09-30,24,73,14.2,19.8,26.5,33.8
"Tainan, Taiwan","AD00403","J2250",2024-09-30,9.3,29,32.4,45.1,40.4,41.7
"Tainan, Taiwan","AD00406","J2192",2024-09-30,9,28,34.6,46.7,37.1,40.4
"JPL","AD00402","J2239",2024-09-29,22.3,68,12.6,17.2,24.4,31
"Tainan, Taiwan","AD00403","J2250",2024-09-29,23.7,72,22.7,31.6,41.8,39.9
"Tainan, Taiwan","AD00406","J2192",2024-09-29,24,73,11.2,17,32.6,42.3
"JPL","AD00402","J2239",2024-09-28,23.7,72,17.3,35.2,28.5,29.9
"Adama, Ethiopia","AD00412","J1711",2024-09-27,16.7,51,62.6,135.5,19.1,44.1
"JPL","AD00402","J2239",2024-09-27,24,73,21.6,35.8,34.6,30.4
"Tainan, Taiwan","AD00406","J2187",2024-09-27,9.3,29,23.2,33.8,32.8,42.1
"Amity University Noida, India","AD00414","J1455",2024-09-26,16.3,49,29.5,43.4,46.8,37.8
"JPL","AD00402","J2215",2024-09-26,23.7,72,16.6,24.9,30.9,30
"Tainan, Taiwan","AD00406","J2187",2024-09-26,23.7,72,8.6,20.2,34.8,41.5
"JPL","AD00402","J2215",2024-09-25,23.7,72,18.7,37.3,35.2,28.9
"Tainan, Taiwan","AD00403","J2243",2024-09-25,9.3,29,1.5,3.8,31.1,45.5
"JPL","AD00402","J2215",2024-09-24,24,73,22.3,34.2,37.4,31.1
"Tainan, Taiwan","AD00403","J2243",2024-09-24,23.7,72,5.3,11.4,42.4,40.2
"JPL","AD00402","J2214",2024-09-23,22.3,68,23.1,38,29.5,32.8
"Tainan, Taiwan","AD00403","J2233",2024-09-23,9.3,29,14.5,25.6,38,44.4
"Tainan, Taiwan","AD00406","J2205",2024-09-23,9.3,29,13.9,26.2,36.9,42.9
"JPL","AD00402","J2214",2024-09-22,23.7,72,20.3,27.7,31.7,31.3
"Tainan, Taiwan","AD00403","J2233",2024-09-22,23.7,72,2.1,5.3,57.5,32.7
"Tainan, Taiwan","AD00406","J2205",2024-09-22,23.7,63,0.6,2.2,47.7,34.3
"JPL","AD00402","J2214",2024-09-21,23.7,72,23.1,28.5,35.9,27.7
"Tainan, Taiwan","AD00403","J2237",2024-09-21,9.3,29,10.9,21.7,38.7,41.3
"Tainan, Taiwan","AD00406","J1971",2024-09-21,9.3,29,10.8,21.4,34.3,40.3
"JPL","AD00402","J2214",2024-09-20,23.7,72,16.7,28.6,37,26.3
"Tainan, Taiwan","AD00403","J2237",2024-09-20,23.7,72,3.4,7.2,44.1,38.5
"Tainan, Taiwan","AD00406","J1971",2024-09-20,23.7,65,1.6,3.6,37,39.5
"Adama, Ethiopia","AD00410","J1924",2024-09-19,0,1,23.9,23.9,23.5,40.1
"JPL","AD00402","J2214",2024-09-19,23.7,72,11.7,24.7,39.1,25.9
"Adama, Ethiopia","AD00412","J1692",2024-09-18,18.7,38,75.8,148.7,18.5,43.7
"Amity University Noida, India","AD00414","J1469",2024-09-18,7,22,39.8,112.1,54.4,33.1
"JPL","AD00402","J2214",2024-09-18,24,73,7,10.1,36.2,28.7
"Tainan, Taiwan","AD00403","J2217",2024-09-18,9.3,29,11.8,18.4,33.2,45.9
"Amity University Noida, India","AD00413","J1967",2024-09-17,0.3,2,58.8,61.6,29.3,48.5
"Amity University Noida, India","AD00414","J1454",2024-09-17,23,70,85.4,124.8,45.6,38.8
"Tainan, Taiwan","AD00403","J2217",2024-09-17,23.7,72,18.2,36.7,41.4,41.3
"Adama, Ethiopia","AD00412","J1681",2024-09-16,0.7,3,58.6,64.5,29.8,35.8
"Amity University Noida, India","AD00413","J1967",2024-09-16,24,72,56.2,87.7,33.1,41.8
"Amity University Noida, India","AD00414","J1454",2024-09-16,24,73,50,85.1,44.5,39.1
"Tainan, Taiwan","AD00403","J2254",2024-09-16,9.3,29,12.4,17.9,31.7,45.7
"Tainan, Taiwan","AD00406","J2195",2024-09-16,9.3,29,12.4,18.4,28.5,44.6
"Amity University Noida, India","AD00413","J1932",2024-09-15,23,68,52.6,85.3,37.6,39.2
"Amity University Noida, India","AD00414","J1554",2024-09-15,23,70,57.3,97.9,45.1,39
"Tainan, Taiwan","AD00403","J2254",2024-09-15,23.7,72,12.1,25.6,39.6,40.6
"Tainan, Taiwan","AD00406","J2195",2024-09-15,23.7,72,5.3,12,31.1,42.7
"Adama, Ethiopia","AD00412","J1681",2024-09-14,10.3,28,32.2,41.8,8.1,55.8
"Amity University Noida, India","AD00413","J1932",2024-09-14,23.7,72,55.8,103.1,42,37.9
"Amity University Noida, India","AD00414","J1554",2024-09-14,23.7,72,61.3,111.8,50,37.6
"Tainan, Taiwan","AD00403","J2247",2024-09-14,9.3,29,6,10.7,40.6,39.1
"Tainan, Taiwan","AD00406","J2173",2024-09-14,9.3,29,5.6,9.8,37.4,37.6
"Amity University Noida, India","AD00413","J1932",2024-09-13,24,70,49.9,104,48.2,33.7
"Amity University Noida, India","AD00414","J1554",2024-09-13,24,73,54.3,110.9,57.8,33.7
"Tainan, Taiwan","AD00403","J2247",2024-09-13,23.7,72,7.2,15.1,41.4,38
"Tainan, Taiwan","AD00406","J2173",2024-09-13,23.7,72,3.2,8.3,32.3,40.4
"Amity University Noida, India","AD00413","J1932",2024-09-12,23.6,71,16.2,43.8,43.5,36.7
"Amity University Noida, India","AD00414","J1554",2024-09-12,23.6,72,15.6,41.6,61,32.6
"Tainan, Taiwan","AD00403","J1273",2024-09-12,9.3,29,26,30.3,35.7,43.3
"Tainan, Taiwan","AD00406","J1627",2024-09-12,9.3,29,28,33.1,33.1,42.1
"JPL","AD00402","J2242",2024-09-11,6,19,13.9,17.4,24,36.9
"Tainan, Taiwan","AD00403","J1273",2024-09-11,23.7,72,14.8,22.6,40.6,40.9
"Tainan, Taiwan","AD00406","J1627",2024-09-11,23.7,72,7.5,12.3,34.6,41.6
"AASTU, Ethiopia","AD00098","J1955",2024-09-10,4.3,11,10.2,14.3,17.3,41.8
"JPL","AD00402","J2242",2024-09-10,24,73,10.4,44.2,21.5,30.5
"JPL","AD00402","J2242",2024-09-09,23.7,72,10.2,45.8,16.5,40.1
"Amity University Noida, India","AD00414","J1456",2024-09-07,8.7,27,52.6,94.5,56.5,36.5
"Amity University Noida, India","AD00413","J1951",2024-09-06,0.3,2,38.2,40.8,44.2,36.5
"Amity University Noida, India","AD00414","J1456",2024-09-06,23.7,72,42.8,69.7,59.9,32.9
"Amity University Noida, India","AD00413","J1951",2024-09-05,23.7,72,80.6,119,34,42.5
"Amity University Noida, India","AD00414","J1456",2024-09-05,23.7,72,69.3,103.4,48,38.9
"AASTU, Ethiopia","AD00098","J1875",2024-09-04,7.3,20,25.6,38.9,25.3,36.7
"Adama, Ethiopia","AD00412","J1888",2024-09-04,18.3,2,35.9,38.3,31.7,37.4
"Amity University Noida, India","AD00413","J1938",2024-09-04,6,19,25.8,47.2,36.2,40.7
"Amity University Noida, India","AD00414","J1544",2024-09-04,6,19,25.7,47.5,42.8,40.6
"JPL","AD00402","J2223",2024-09-04,0,1,10.4,10.4,27.3,37.6
"AASTU, Ethiopia","AD00098","J1875",2024-09-03,9.7,29,32.3,43.7,20.8,40
"Amity University Noida, India","AD00413","J1938",2024-09-03,23.7,71,48.6,77.5,38.2,39.8
"Amity University Noida, India","AD00414","J1544",2024-09-03,24,73,49.9,80.7,44.6,40
"JPL","AD00402","J2223",2024-09-03,23.7,72,11.9,18.4,30.5,36.1
"Amity University Noida, India","AD00413","J1938",2024-09-02,24,72,54.1,88.4,34.9,42.5
"Amity University Noida, India","AD00414","J1544",2024-09-02,23.7,72,53.7,90.4,48.2,39.1
"JPL","AD00402","J2222",2024-09-02,22.7,69,19.6,26,31.5,32.7
"Adama, Ethiopia","AD00412","J1962",2024-09-01,0.3,2,152.1,182.9,32.2,30
"Amity University Noida, India","AD00414","J1424",2024-09-01,23.3,72,62.7,88.3,43,41.9
"JPL","AD00402","J2222",2024-09-01,23.7,72,18.8,22.1,33.3,31.5
"AASTU, Ethiopia","AD00098","J1781",2024-08-31,2,2,20.5,27,26.3,35.9
"Adama, Ethiopia","AD00412","J1962",2024-08-31,0,1,19.6,19.6,26.7,36.2
"Amity University Noida, India","AD00414","J1424",2024-08-31,23.7,72,50.7,68.7,43.2,41.9
"JPL","AD00402","J2222",2024-08-31,24,74,18.5,23.8,35,33.5
"AASTU, Ethiopia","AD00098","J1781",2024-08-30,2,2,21.1,25.5,19.9,40.3
"Adama, Ethiopia","AD00412","J1962",2024-08-30,5,16,27.1,38.2,7.3,59.7
"Amity University Noida, India","AD00413","J1952",2024-08-30,6.7,20,38.8,50.3,30.6,46.8
"Amity University Noida, India","AD00414","J1467",2024-08-30,6.3,20,37.4,49.8,40.1,47
"JPL","AD00402","J2246",2024-08-30,7.3,23,30,36.4,27.2,40.3
"Amity University Noida, India","AD00413","J1952",2024-08-29,23,70,79.4,163.8,39.8,39.8
"Amity University Noida, India","AD00414","J1467",2024-08-29,24,72,70,150.4,52.4,37.2
"JPL","AD00402","J2246",2024-08-29,23.7,72,20.4,31.3,31,30.9
"Amity University Noida, India","AD00414","J1467",2024-08-28,23.7,72,38.4,71.1,57.6,33.7
"JPL","AD00402","J2246",2024-08-28,24,73,18.8,27.6,34.4,31.6
"Amity University Noida, India","AD00413","J1952",2024-08-27,4.3,14,25.6,46.2,31.7,42.9
"Amity University Noida, India","AD00414","J1467",2024-08-27,23.7,72,33.5,78.2,54.1,35.9
"Tainan, Taiwan","AD00403","J1265",2024-08-27,9.3,29,13.2,17.2,28.6,47.2
"Tainan, Taiwan","AD00406","J1644",2024-08-27,9.3,29,11.5,13.4,27.2,45.9
"Amity University Noida, India","AD00413","J1929",2024-08-26,23,66,45.9,70.6,42.2,37.5
"Amity University Noida, India","AD00414","J1563",2024-08-26,23,70,49.4,79.3,49.4,37.8
"Tainan, Taiwan","AD00403","J1265",2024-08-26,23.7,72,15.4,21.3,40.3,40.2
"Tainan, Taiwan","AD00406","J1644",2024-08-26,23.7,72,6.3,11.2,33.8,41.2
"Amity University Noida, India","AD00413","J1929",2024-08-25,24,73,39.7,62,41.3,38.5
"Amity University Noida, India","AD00414","J1563",2024-08-25,24,73,44,69.6,44.9,40.1
"Tainan, Taiwan","AD00403","J1290",2024-08-25,9.3,29,13.9,20.3,26.8,48.1
"Tainan, Taiwan","AD00406","J1674",2024-08-25,9.3,29,12.2,14.7,25.4,46.9
"Amity University Noida, India","AD00413","J1929",2024-08-24,23.7,71,46.1,66.9,36.4,42.2
"Amity University Noida, India","AD00414","J1563",2024-08-24,23.7,72,46.5,67.7,47.2,39.9
"Tainan, Taiwan","AD00403","J1290",2024-08-24,23.7,72,11.3,15,43,38.5
"Tainan, Taiwan","AD00406","J1674",2024-08-24,23.7,72,5.3,9,35.9,39.7
"Amity University Noida, India","AD00414","J1462",2024-08-23,5.3,17,44.8,63.6,48.8,38.7
"Tainan, Taiwan","AD00403","J1276",2024-08-23,9.3,29,12.2,15.8,29.6,46.9
"Tainan, Taiwan","AD00406","J1652",2024-08-23,9.3,29,11.1,15.3,28.8,45.5
"Amity University Noida, India","AD00413","J1930",2024-08-22,22.6,69,42.5,81.1,34.6,43
"Amity University Noida, India","AD00414","J1462",2024-08-22,24,73,40.4,81.3,45.2,40.7
"Sonipat, India","AD00416","J1302",2024-08-22,22.6,68,17,18.7,38.4,31.9
"Tainan, Taiwan","AD00403","J1276",2024-08-22,23.7,72,12.8,15.4,41.8,40.9
"Tainan, Taiwan","AD00406","J1652",2024-08-22,23.7,72,5.3,7.7,35,41.8
"AASTU, Ethiopia","AD00098","J1784",2024-08-21,4.7,8,11.8,20.1,34.2,30.4
"Amity University Noida, India","AD00413","J1977",2024-08-21,23.3,70,52.4,85,45.3,37.2
"Amity University Noida, India","AD00414","J1567",2024-08-21,23.3,71,56.9,92.5,44.6,40.8
"AASTU, Ethiopia","AD00098","J1868",2024-08-20,7.7,24,21.6,39.7,27,35.4
"Adama, Ethiopia","AD00412","J1963",2024-08-20,1.7,6,61.9,78.6,16,47.1
"Amity University Noida, India","AD00413","J1977",2024-08-20,23.7,72,43.5,64.6,47.4,36.6
"Amity University Noida, India","AD00414","J1567",2024-08-20,23.7,72,46.1,68.2,46.1,40.2
"Tainan, Taiwan","AD00403","J1263",2024-08-20,9.3,29,4.9,9.1,40.8,40.5
"Tainan, Taiwan","AD00406","J1636",2024-08-20,9,28,3.8,6.1,37.7,39.2
"AASTU, Ethiopia","AD00098","J1789",2024-08-19,0,1,1.1,1.1,40.2,27.6
"Amity University Noida, India","AD00413","J1977",2024-08-19,23.7,71,38.9,53.2,45.7,37
"Amity University Noida, India","AD00414","J1567",2024-08-19,23.7,73,41.3,57.8,46.1,39.8
"JPL","AD00402","J1894",2024-08-19,19,58,5.8,8.6,24.1,35.8
